# number, 0.2, 0.4, 0.6, 0.8, 1, 1.2, 1.4, 1.6, 1.8, 2
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5, 0.17003916154448323, 0.17017454028419718, 0.17030668294341988, 0.17043568946955154, 0.1705616561794925, 0.1706846759074998, 0.17080483814648334, 0.17092222918305097, 0.17103693222659902, 0.17114902753272926
1.0, 0.41572988902205227, 0.422128719392362, 0.42812606596964103, 0.43375237863717464, 0.43903550742196, 0.44400094378341554, 0.448672038052588, 0.45307019549954874, 0.45721505323860606, 0.46112463994285646
1.5, 0.5100062651128361, 0.5373956839748085, 0.5616586425771873, 0.5832034793122135, 0.6023804713697565, 0.6194906053672378, 0.6347929604661345, 0.6485109317286838, 0.6608374829294305, 0.6719395861880989
2.0, 0.5619931915366554, 0.6168741043186937, 0.6622224103235761, 0.6998556037304053, 0.7312230516660131, 0.7574839111927122, 0.7795679815248499, 0.7982233336406471, 0.8140536742140201, 0.8275477235559612
2.5, 0.6039804206599023, 0.6836511414023967, 0.7444531584983056, 0.7911486540426783, 0.8272451229947292, 0.8553367404074838, 0.8773504577287863, 0.8947239790734434, 0.9085348928925041, 0.9195946783697585
3.0, 0.6415296643358265, 0.7400125393648502, 0.8089537085124834, 0.8576069053064775, 0.8922369982569618, 0.917108422461629, 0.9351404311935276, 0.9483432814934318, 0.9581098470400992, 0.9654114515151085
3.5, 0.675566024883294, 0.7868343020853154, 0.8579604476422722, 0.9038626705494155, 0.9337917777269782, 0.9535221121609477, 0.9666832042695659, 0.9755733005265573, 0.981659036396842, 0.9858840702516637
4.0, 0.7064126258909691, 0.8253870683562479, 0.8946336143108383, 0.9353692837277248, 0.959613288316108, 0.974226534077009, 0.9831575058058116, 0.9886984968446353, 0.9921927830843185, 0.9944354184072514
4.5, 0.7343427561556113, 0.8570151547812679, 0.9219051246667821, 0.9566271381596774, 0.9754440028948699, 0.9857856693691295, 0.9915585276083789, 0.9948370120451646, 0.9967346851878992, 0.9978563303602335
5.0, 0.7596209987841525, 0.8829276209518715, 0.9421361570338571, 0.9709135248488094, 0.9850905827426393, 0.9921812077337789, 0.9957882274806548, 0.9976584587056514, 0.9986491491485797, 0.9991861606625999
5.5, 0.7824954379865013, 0.9041476244541335, 0.9571309346004173, 0.9804995202892408, 0.990953083713984, 0.9957044742159608, 0.9979035024761987, 0.9989423934069334, 0.9994436916959828, 0.9996870693797215
6.0, 0.8031935642127088, 0.9215223035074754, 0.9682411950683878, 0.9869276312122334, 0.9945117978813176, 0.9976414518269966, 0.9989576539769489, 0.9995223484656485, 0.9997622270162708, 0.9998551074353763
6.5, 0.8219221290403882, 0.9357477944127819, 0.9764723451088834, 0.9912371302319175, 0.9966709983141392, 0.998705326828251, 0.9994816033124944, 0.9997766960926581, 0.9998717992723386, 0.9998956944042174
7.0, 0.8388684679261815, 0.9473947181574232, 0.982570246933347, 0.9941260241101526, 0.9979808001239991, 0.9992893655820594, 0.9997379883058515, 0.9998734871815663, 0.9998978569158885, 0.9999014546443833
7.5, 0.8542021577553219, 0.956930431825359, 0.9870877121968176, 0.9960625444165275, 0.9987752791651383, 0.9996093193512201, 0.9998523538711911, 0.9998996861445438, 0.9999014796025939, 0.9999018942625967
8.0, 0.8680766561710239, 0.9647376185238984, 0.9904343397170761, 0.9973606417498783, 0.9992571602205202, 0.9997808060690349, 0.9998916894972938, 0.9999039934812237, 0.9999017563154514, 0.9999019122335031
8.5, 0.8806308220322304, 0.9711296035068531, 0.9929135840416956, 0.9982307845755445, 0.9995493093985512, 0.999863501102402, 0.9999005389340712, 0.9999043970149367, 0.9999017679807041, 0.9999019126403609
9.0, 0.8919903011998634, 0.9763629184618235, 0.9947502538146834, 0.9988140592732349, 0.9997252864179363, 0.9998943246875865, 0.9999017338442661, 0.9999044185191218, 0.9999017682611758, 0.9999019126457007
9.5, 0.902268783042298, 0.9806475944223582, 0.9961108923441417, 0.9992050397656046, 0.9998268324843881, 0.9999020691785183, 0.9999018287604824, 0.9999044191882389, 0.9999017682651865, 0.9999019126457431
10.0, 0.91156913777432, 0.9841555903651613, 0.9971188781742268, 0.9994671107873465, 0.9998777114425484, 0.9999032907958139, 0.9999018332580607, 0.9999044192008427, 0.9999017682652224, 0.9999019126457435
